0 0.03283241815 0.02589261635 0.0150143078285714 0.0779027928571429 0.00139621300701699 0.000996042865162802 0.000774432565596629
5 0.03283241815 0.0224312241357143 0.0150143078285714 0.360265642857143 0.00139621300701699 0.000830328863334381 0.000774432565596629
10 0.03283241815 0.0208374340142857 0.0150143078285714 0.325773214285714 0.00139621300701699 0.000801791473546131 0.000774432565596629
15 0.03283241815 0.0202159717785713 0.0150143078285714 0.322861142857143 0.00139621300701699 0.000771601450182899 0.000774432565596629
20 0.03283241815 0.019824659957143 0.0150143078285714 0.314715928571428 0.00139621300701699 0.000721468439235237 0.000774432565596629
25 0.03283241815 0.0230992616214286 0.0150143078285714 0.3590785 0.00139621300701699 0.000835730067998951 0.000774432565596629
30 0.03283241815 0.024861211057143 0.0150143078285714 0.361302142857143 0.00139621300701699 0.000886386737829213 0.000774432565596629
35 0.03283241815 0.0239814760357142 0.0150143078285714 0.364373642857143 0.00139621300701699 0.000902285100853024 0.000774432565596629
40 0.03283241815 0.02457064775 0.0150143078285714 0.3612275 0.00139621300701699 0.000975157186335697 0.000774432565596629
45 0.03283241815 0.0237889343928572 0.0150143078285714 0.363068285714286 0.00139621300701699 0.000876868200208136 0.000774432565596629
50 0.03283241815 0.02498208035 0.0150143078285714 0.357927285714286 0.00139621300701699 0.000916965656674885 0.000774432565596629


0 0.0600875786285714 0.0542922853500001 0.0266296523071429 0.403314285714286 0.00235127414475083 0.00206624920994373 0.00125821331247028
5 0.0600875786285714 0.0426668269928561 0.0266296523071429 4.22866928571429 0.00235127414475083 0.00154550013454804 0.00125821331247028
10 0.0600875786285714 0.0380442671357137 0.0266296523071429 4.28206642857143 0.00235127414475083 0.00141113221216414 0.00125821331247028
15 0.0600875786285714 0.0387878290714294 0.0266296523071429 4.15827214285714 0.00235127414475083 0.00146066801265801 0.00125821331247028
20 0.0600875786285714 0.0412912230714282 0.0266296523071429 4.36645 0.00235127414475083 0.00152201107704638 0.00125821331247028
25 0.0600875786285714 0.0390473251714294 0.0266296523071429 4.29681142857143 0.00235127414475083 0.00146247076407799 0.00125821331247028
30 0.0600875786285714 0.0412179724428565 0.0266296523071429 4.16458785714286 0.00235127414475083 0.00146514383538651 0.00125821331247028
35 0.0600875786285714 0.0432407584571424 0.0266296523071429 4.05086785714286 0.00235127414475083 0.0015171437051524 0.00125821331247028
40 0.0600875786285714 0.0413102390285713 0.0266296523071429 4.20486571428571 0.00235127414475083 0.00152034402564692 0.00125821331247028
45 0.0600875786285714 0.0415226056428564 0.0266296523071429 4.21159 0.00235127414475083 0.00152104528768735 0.00125821331247028
50 0.0600875786285714 0.0407693310857153 0.0266296523071429 4.19134428571429 0.00235127414475083 0.00147666726361746 0.00125821331247028


0 0.0530262504214286 0.0515507044357142 0.0275257144714286 0.378831785714286 0.0109533108274212 0.0022589154638986 0.00110053573462358
5 0.0530262504214286 0.0416554429428562 0.0275257144714286 4.22750642857143 0.0109533108274212 0.00160528366274299 0.00110053573462358
10 0.0530262504214286 0.0368989141285718 0.0275257144714286 4.2903 0.0109533108274212 0.00136183805877699 0.00110053573462358
15 0.0530262504214286 0.0363843099142862 0.0275257144714286 4.13663714285714 0.0109533108274212 0.00138076823601352 0.00110053573462358
20 0.0530262504214286 0.0389500231714273 0.0275257144714286 4.34044357142857 0.0109533108274212 0.00143948508119924 0.00110053573462358
25 0.0530262504214286 0.0383607892214295 0.0275257144714286 4.279825 0.0109533108274212 0.0014030084962954 0.00110053573462358
30 0.0530262504214286 0.041725224285714 0.0275257144714286 4.15928285714286 0.0109533108274212 0.0014908944548657 0.00110053573462358
35 0.0530262504214286 0.0443531696285717 0.0275257144714286 4.06500142857143 0.0109533108274212 0.00160147990118638 0.00110053573462358
40 0.0530262504214286 0.0434164915857149 0.0275257144714286 4.19849142857143 0.0109533108274212 0.00156650320080596 0.00110053573462358
45 0.0530262504214286 0.0436101784642862 0.0275257144714286 4.177955 0.0109533108274212 0.00166850538818166 0.00110053573462358
50 0.0530262504214286 0.0449889139857138 0.0275257144714286 4.19340071428571 0.0109533108274212 0.00160748882296424 0.00110053573462358


0 0.04017227035 0.0334113693642857 0.0250268663642857 0.0781706714285714 0.00149892907223605 0.00124464445146863 0.00106605419324303
5 0.04017227035 0.03138358435 0.0250268663642857 0.369446071428571 0.00149892907223605 0.00113330519714388 0.00106605419324303
10 0.04017227035 0.0276167813214286 0.0250268663642857 0.322006285714286 0.00149892907223605 0.00109068285402027 0.00106605419324303
15 0.04017227035 0.0321842847571429 0.0250268663642857 0.320960071428571 0.00149892907223605 0.00118796683240291 0.00106605419324303
20 0.04017227035 0.0339135023285714 0.0250268663642857 0.314794071428571 0.00149892907223605 0.00122873314418728 0.00106605419324303
25 0.04017227035 0.0421025953642857 0.0250268663642857 0.360934714285714 0.00149892907223605 0.00150819384786501 0.00106605419324303
30 0.04017227035 0.0409506510214285 0.0250268663642857 0.361375285714286 0.00149892907223605 0.00143992276745132 0.00106605419324303
