600 0.03283241815 0.0208374340142857 0.0150143078285714 0.325773214285714 0.00139621300701699 0.000801791473546131 0.000774432565596629
700 0.0600875786285714 0.0380442671357137 0.0266296523071429 4.28206642857143 0.00235127414475083 0.00141113221216414 0.00125821331247028
800 0.0530262504214286 0.0368989141285718 0.0275257144714286 4.2903 0.0109533108274212 0.00136183805877699 0.00110053573462358
900 0.04017227035 0.0276167813214286 0.0250268663642857 0.322006285714286 0.00149892907223605 0.00109068285402027 0.00106605419324303
1000 0.0684552022357143 0.0462977154285715 0.0366397414785714 4.27929 0.00255820235545214 0.00166003026840484 0.0014014239329843
1100 0.0783410923928571 0.0528304969571431 0.0446956157642857 4.27603714285714 0.00301707699843503 0.00190692201104215 0.00190351741339123


600 0.03283241815 0.02589261635 0.0150143078285714 0.0779027928571429 0.00139621300701699 0.000996042865162802 0.000774432565596629
700 0.0600875786285714 0.0542922853500001 0.0266296523071429 0.403314285714286 0.00235127414475083 0.00206624920994373 0.00125821331247028
800 0.0530262504214286 0.0515507044357142 0.0275257144714286 0.378831785714286 0.0109533108274212 0.0022589154638986 0.00110053573462358
900 0.04017227035 0.0334113693642857 0.0250268663642857 0.0781706714285714 0.00149892907223605 0.00124464445146863 0.00106605419324303
1000 0.0684552022357143 0.060673384992857 0.0366397414785714 0.372643714285714 0.00255820235545214 0.0026346569403143 0.0014014239329843
1100 0.0783410923928571 0.0736312703142858 0.0446956157642857 0.376999428571428 0.00301707699843503 0.00270616127921738 0.00190351741339123
