0 0.0563252653357143 0.0525906764 0.00325403928571429 0.0020050235650448 0.00201232763739002
5 0.0563252653357143 0.0494857517714286 0.00246848357142857 0.0020050235650448 0.00176713500089962
10 0.0563252653357143 0.0402113702785714 0.002501795 0.0020050235650448 0.00143531578178255
15 0.0563252653357143 0.0402580491785714 0.00241306928571429 0.0020050235650448 0.00144632837764692
20 0.0563252653357143 0.0402131599857143 0.00237233214285714 0.0020050235650448 0.00143179783536051
25 0.0563252653357143 0.0402219306214286 0.00227107214285714 0.0020050235650448 0.00143500586265202
30 0.0563252653357143 0.0402282655642857 0.00226959071428571 0.0020050235650448 0.00143408238710862
35 0.0563252653357143 0.0402393164071429 0.00223892142857143 0.0020050235650448 0.00143561194439183
40 0.0563252653357143 0.0402055799785714 0.00220137071428571 0.0020050235650448 0.00143506252520223
45 0.0563252653357143 0.0402135501357143 0.00219154428571429 0.0020050235650448 0.00143307230952401
50 0.0563252653357143 0.0743405821571428 0.00172909642857143 0.0020050235650448 0.00264835964216088
55 0.0563252653357143 0.0743542921428571 0.001727665 0.0020050235650448 0.00264996803171475
60 0.0563252653357143 0.0743987575071429 0.00172417357142857 0.0020050235650448 0.00264644474963222
65 0.0563252653357143 0.07437304065 0.00173573857142857 0.0020050235650448 0.00265411170120265
70 0.0563252653357143 0.0743825438142857 0.00173071428571429 0.0020050235650448 0.00265177690234807
75 0.0563252653357143 0.0744130947785714 0.00173619857142857 0.0020050235650448 0.00265397778944355
80 0.0563252653357143 0.0743838049714286 0.00172637071428571 0.0020050235650448 0.00264964925680534


0 0.0758161033928571 0.0747762730428572 0.00481292357142857 0.00270374298771466 0.0039199587128548
5 0.0758161033928571 0.0641574860785714 0.00448559 0.00270374298771466 0.00228729396051192
10 0.0758161033928571 0.06218566375 0.00425372642857143 0.00270374298771466 0.00221337651236635
15 0.0758161033928571 0.0566512339928571 0.00426440642857143 0.00270374298771466 0.00201768951448346
20 0.0758161033928571 0.04978411505 0.00410638571428571 0.00270374298771466 0.001775902078704
25 0.0758161033928571 0.0497478573714286 0.00410728928571429 0.00270374298771466 0.0017773881820223
30 0.0758161033928571 0.0554276364071429 0.00375139714285714 0.00270374298771466 0.00197406391982387
35 0.0758161033928571 0.05541620815 0.00374371785714286 0.00270374298771466 0.00197275050797945
40 0.0758161033928571 0.0554091249928572 0.00375332142857143 0.00270374298771466 0.00197827386786946
45 0.0758161033928571 0.05535973825 0.00374019142857143 0.00270374298771466 0.001971455839891
50 0.0758161033928571 0.0553723409857143 0.00377121928571429 0.00270374298771466 0.00197646785663837
55 0.0758161033928571 0.0553932376714286 0.00373305428571429 0.00270374298771466 0.00197100191540594
60 0.0758161033928571 0.0553907492428571 0.00361275714285714 0.00270374298771466 0.00197088042619644
65 0.0758161033928571 0.0554104707857143 0.00361864857142857 0.00270374298771466 0.0019767645923848
70 0.0758161033928571 0.0553890812785714 0.00361842714285714 0.00270374298771466 0.00199285944338139
75 0.0758161033928571 0.0555632630642857 0.00364707142857143 0.00270374298771466 0.00198459022179599
80 0.0758161033928571 0.0554048505928571 0.00361374428571429 0.00270374298771466 0.00197558780215877


0 0.0995506048142857 0.0983767844642857 0.00667723642857143 0.00354470961559238 0.0039884528333314
5 0.0995506048142857 0.0857838723428571 0.00837455571428571 0.00354470961559238 0.00306510954281007
10 0.0995506048142857 0.0830186781142857 0.00784730857142857 0.00354470961559238 0.00295552568812186
15 0.0995506048142857 0.0841323961928571 0.00778436928571429 0.00354470961559238 0.00299964946603693
20 0.0995506048142857 0.0716786209285714 0.00769358071428571 0.00354470961559238 0.00255100664696456
25 0.0995506048142857 0.0715888920642857 0.00746955071428571 0.00354470961559238 0.00254749133604849
30 0.0995506048142857 0.0715879215285714 0.00747598785714286 0.00354470961559238 0.00255174748220317
35 0.0995506048142857 0.0510723587142857 0.00716751 0.00354470961559238 0.00181724777807678
40 0.0995506048142857 0.0510955192928571 0.00714297 0.00354470961559238 0.00181888045963389
45 0.0995506048142857 0.0511381113714286 0.00714583071428571 0.00354470961559238 0.00181875509614757
50 0.0995506048142857 0.0511417377428571 0.00715664571428572 0.00354470961559238 0.00182145107735409
55 0.0995506048142857 0.0510791209857143 0.00714715785714286 0.00354470961559238 0.0018217299848721
60 0.0995506048142857 0.0511359996 0.00718029928571429 0.00354470961559238 0.00182141163830686
65 0.0995506048142857 0.0510839564214286 0.00699731285714286 0.00354470961559238 0.00181719799680108
70 0.0995506048142857 0.0784536596214286 0.00672297857142857 0.00354470961559238 0.00279414325592333
75 0.0995506048142857 0.0785317421571429 0.00673820285714286 0.00354470961559238 0.0027961001661887
80 0.0995506048142857 0.0785074575857143 0.006714395 0.00354470961559238 0.00279844485226281


0 0.127692954871429 0.122064760714286 0.00854090285714286 0.00455111742750904 0.00531486367435195
5 0.127692954871429 0.113772429457143 0.0143848285714286 0.00455111742750904 0.00405274790034624
10 0.127692954871429 0.0921772443428571 0.0132923571428571 0.00455111742750904 0.00328451757668642
15 0.127692954871429 0.10602193265 0.01370745 0.00455111742750904 0.00377431293344211
20 0.127692954871429 0.0847370684357143 0.01322245 0.00455111742750904 0.00301539142944781
25 0.127692954871429 0.0826251997357143 0.0130625642857143 0.00455111742750904 0.00294254363450762
30 0.127692954871429 0.0889239184571429 0.0120848714285714 0.00455111742750904 0.00316606910614853
35 0.127692954871429 0.0863282447214286 0.0121043642857143 0.00455111742750904 0.00307210705091605
40 0.127692954871429 0.0889207687714286 0.0119581 0.00455111742750904 0.00318497944679663
45 0.127692954871429 0.0890199090142857 0.0119132 0.00455111742750904 0.00317358548884596
50 0.127692954871429 0.0889295584785714 0.0119424642857143 0.00455111742750904 0.003169960939746
55 0.127692954871429 0.0888711711285714 0.0119550071428571 0.00455111742750904 0.00316448665976457
60 0.127692954871429 0.0905311535285714 0.01209735 0.00455111742750904 0.00322373556232353
65 0.127692954871429 0.0906156930214286 0.0120803 0.00455111742750904 0.00322915348509689
70 0.127692954871429 0.0906232389785714 0.0120677642857143 0.00455111742750904 0.00322610889072463
75 0.127692954871429 0.0906523128928571 0.0121681857142857 0.00455111742750904 0.00322672981809941
80 0.127692954871429 0.0905806220928571 0.0120911714285714 0.00455111742750904 0.00322512468310276


0 0.1607158184 0.151047609592857 0.0142850142857143 0.00573773229673341 0.0062548073937541
5 0.1607158184 0.144547060285714 0.0238616571428571 0.00573773229673341 0.00513699946201133
10 0.1607158184 0.143812522521429 0.0235523642857143 0.00573773229673341 0.00514234344288317
15 0.1607158184 0.124553913978571 0.0231412357142857 0.00573773229673341 0.00449604010701032
20 0.1607158184 0.135778321214286 0.02294895 0.00573773229673341 0.0048320682781098
25 0.1607158184 0.1340849639 0.02266735 0.00573773229673341 0.00477848883529811
30 0.1607158184 0.134018924507143 0.0235435357142857 0.00573773229673341 0.00478560095555126
